Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
NCO41,12.5,0.0,0.018845298,8.0,96.7384,OUT035,2004,2.0,1.0,1.0,2759.0752
FDQ59,9.8,1.0,0.056375879,1.0,84.6908,OUT035,2004,2.0,1.0,1.0,1006.6896
FDQ01,19.7,1.0,0.161356273,3.0,253.1014,OUT018,2009,1.0,2.0,2.0,2805.0154
FDQ48,14.3,1.0,0.034605882,0.0,95.9726,OUT017,2007,1.0,1.0,1.0,2153.1972
FDP09,19.75,0.0,0.033942546,13.0,213.5902,OUT049,1999,1.0,0.0,1.0,4460.1942
FDK55,18.5,0.0,0.025740259,10.0,89.4172,OUT013,1987,0.0,2.0,1.0,1605.9096
NCJ43,12.857645184136183,0.0,0.026938317,9.0,174.1396,OUT027,1985,1.0,2.0,3.0,4012.1108
FDI07,12.35,1.0,0.033754478,10.0,199.0426,OUT035,2004,2.0,1.0,1.0,3361.6242
NCW41,12.857645184136183,0.0,0.015375557,8.0,156.9604,OUT027,1985,1.0,2.0,3.0,4278.4308
FDG33,5.365,1.0,0.140458316,12.0,169.7764,OUT049,1999,1.0,0.0,1.0,3263.7516
NCO05,12.857645184136183,0.0,0.046333982,8.0,97.2384,OUT027,1985,1.0,2.0,3.0,2660.5368
FDH53,20.5,1.0,0.0,5.0,82.8592,OUT035,2004,2.0,1.0,1.0,908.1512
FDR49,8.71,0.0,0.139228412,3.0,49.5376,OUT046,1997,2.0,0.0,1.0,1198.44
FDF33,12.857645184136183,0.0,0.0,12.0,109.4596,OUT027,1985,1.0,2.0,3.0,1833.6132
FDQ51,16.0,1.0,0.0,10.0,48.1718,OUT017,2007,1.0,1.0,1.0,756.3488
FDZ38,17.6,0.0,0.00799436,4.0,171.6422,OUT013,1987,0.0,2.0,1.0,3793.7284
FDV52,20.7,1.0,0.121767168,5.0,118.9466,OUT045,2002,1.0,1.0,1.0,353.5398
FDM50,13.0,1.0,0.030083482,3.0,61.922,OUT035,2004,2.0,1.0,1.0,1557.972
FDV60,20.2,1.0,0.118025091,0.0,195.811,OUT017,2007,1.0,1.0,1.0,2553.343
FDG60,20.35,0.0,0.060649213,0.0,232.7616,OUT013,1987,0.0,2.0,1.0,2812.3392
FDN13,18.6,0.0,0.151931742,2.0,101.1358,OUT013,1987,0.0,2.0,1.0,1105.8938
DRN59,12.857645184136183,0.0,0.063831013,7.0,46.206,OUT027,1985,1.0,2.0,3.0,1304.968
FDU02,13.35,0.0,0.103091351,4.0,229.9352,OUT017,2007,1.0,1.0,1.0,2519.3872
FDZ58,17.85,0.0,0.052389407,13.0,120.9072,OUT018,2009,1.0,2.0,2.0,2817.6656
NCQ38,16.35,0.0,0.013355306,11.0,105.528,OUT013,1987,0.0,2.0,1.0,2024.032
FDF39,14.85,1.0,0.019550858,4.0,263.791,OUT045,2002,1.0,1.0,1.0,4207.856
FDT03,21.25,0.0,0.01005532,10.0,183.1608,OUT017,2007,1.0,1.0,1.0,2756.412
FDN09,14.15,0.0,0.034845668,13.0,242.7828,OUT013,1987,0.0,2.0,1.0,3167.8764
FDJ02,17.2,1.0,0.025162022,3.0,145.9418,OUT035,2004,2.0,1.0,1.0,1765.7016
FDN44,12.857645184136183,0.0,0.022685222,6.0,161.592,OUT027,1985,1.0,2.0,3.0,4314.384
FDQ34,10.85,0.0,0.162571649,13.0,107.4622,OUT045,2002,1.0,1.0,1.0,529.311
FDX31,20.35,1.0,0.014825605,6.0,233.2958,OUT046,1997,2.0,0.0,1.0,4206.5244
NCH55,16.35,0.0,0.058034349,9.0,124.802,OUT010,1998,1.0,2.0,0.0,253.004
DRM47,9.3,0.0,0.043785694,7.0,191.6846,OUT046,1997,2.0,0.0,1.0,3057.3536
DRL01,12.857645184136183,1.0,0.076798609,14.0,231.8958,OUT027,1985,1.0,2.0,3.0,8413.0488
FDO12,15.75,0.0,0.055241242,0.0,196.5452,OUT017,2007,1.0,1.0,1.0,3131.9232
NCK30,14.85,0.0,0.061102235,9.0,253.2698,OUT045,2002,1.0,1.0,1.0,2283.0282
FDP16,18.6,0.0,0.039517121,5.0,243.6802,OUT017,2007,1.0,1.0,1.0,5896.3248
NCG06,16.35,0.0,0.029565309,9.0,256.4646,OUT018,2009,1.0,2.0,2.0,515.3292
FDX36,9.695,1.0,0.128283243,0.0,226.1404,OUT046,1997,2.0,0.0,1.0,3375.606
FDT09,15.15,1.0,0.012332667,13.0,130.0284,OUT017,2007,1.0,1.0,1.0,3559.3668
FDF08,14.3,1.0,0.065195229,6.0,88.9856,OUT035,2004,2.0,1.0,1.0,1669.8264
FDA43,10.895,0.0,0.108253944,6.0,194.8794,OUT010,1998,1.0,2.0,0.0,585.2382
NCN06,8.39,0.0,0.121178848,9.0,165.1868,OUT017,2007,1.0,1.0,1.0,2784.3756
DRF15,18.35,0.0,0.0,4.0,151.934,OUT013,1987,0.0,2.0,1.0,306.268
NCX05,15.2,0.0,0.09698132,8.0,116.3492,OUT013,1987,0.0,2.0,1.0,2548.6824
FDM21,20.2,0.0,0.064351908,13.0,259.4646,OUT035,2004,2.0,1.0,1.0,2061.3168
NCG54,12.857645184136183,0.0,0.079419801,9.0,172.3106,OUT027,1985,1.0,2.0,3.0,5475.5392
FDD26,8.71,1.0,0.072301795,3.0,185.6924,OUT045,2002,1.0,1.0,1.0,3331.6632
FDU23,12.15,0.0,0.021719387,1.0,163.1184,OUT035,2004,2.0,1.0,1.0,3467.4864
FDO37,8.06,0.0,0.021420031,2.0,232.0326,OUT045,2002,1.0,1.0,1.0,3003.4238
FDP19,11.5,0.0,0.290430317,6.0,130.6652,OUT010,1998,1.0,2.0,0.0,258.3304
FDT13,14.85,0.0,0.018571641,3.0,187.3214,OUT046,1997,2.0,0.0,1.0,4333.6922
FDY07,11.8,0.0,0.0,6.0,45.2402,OUT018,2009,1.0,2.0,2.0,1148.505
DRI47,14.7,0.0,0.020952705,7.0,143.5128,OUT049,1999,1.0,0.0,1.0,2444.8176
NCW42,12.857645184136183,0.0,0.102371638,9.0,221.2456,OUT019,1985,2.0,0.0,0.0,663.1368
NCQ50,18.75,0.0,0.034278798,9.0,214.1218,OUT013,1987,0.0,2.0,1.0,4488.1578
FDQ09,7.235,0.0,0.0,13.0,115.1834,OUT045,2002,1.0,1.0,1.0,1382.2008
FDI20,12.857645184136183,0.0,0.038377013,6.0,211.5586,OUT027,1985,1.0,2.0,3.0,4432.2306
NCP05,19.6,0.0,0.025325897,8.0,150.9024,OUT049,1999,1.0,0.0,1.0,3795.06
FDH02,7.27,1.0,0.020898691,3.0,92.2488,OUT017,2007,1.0,1.0,1.0,814.9392
FDH45,15.1,1.0,0.105881129,6.0,42.0796,OUT045,2002,1.0,1.0,1.0,454.0756
DRG49,7.81,0.0,0.112906337,14.0,243.5486,OUT010,1998,1.0,2.0,0.0,488.6972
FDA37,7.81,1.0,0.055216312,3.0,125.5046,OUT035,2004,2.0,1.0,1.0,3237.1196
FDS13,6.465,0.0,0.125210375,3.0,266.8884,OUT017,2007,1.0,1.0,1.0,1059.9536
NCW42,12.857645184136183,0.0,0.058185842,9.0,220.8456,OUT027,1985,1.0,2.0,3.0,4199.8664
FDK15,10.8,0.0,0.098814721,10.0,100.5042,OUT018,2009,1.0,2.0,2.0,1884.8798
FDX51,9.5,1.0,0.022058724,10.0,196.8452,OUT046,1997,2.0,0.0,1.0,3523.4136
FDJ20,20.7,1.0,0.100091576,6.0,125.5388,OUT013,1987,0.0,2.0,1.0,2105.2596
DRK59,8.895,0.0,0.075876602,7.0,235.9616,OUT017,2007,1.0,1.0,1.0,1874.8928
FDL45,15.6,0.0,0.037841362,13.0,125.2704,OUT018,2009,1.0,2.0,2.0,2628.5784
FDH41,9.0,0.0,0.081943273,5.0,214.5534,OUT013,1987,0.0,2.0,1.0,3440.8544
FDD05,19.35,0.0,0.016645164,5.0,120.9098,OUT045,2002,1.0,1.0,1.0,1687.1372
FDZ39,19.7,1.0,0.018061324,10.0,102.599,OUT045,2002,1.0,1.0,1.0,2063.98
FDY35,12.857645184136183,1.0,0.028062401,1.0,44.0402,OUT019,1985,2.0,0.0,0.0,91.8804
NCE06,5.825,0.0,0.091857904,9.0,160.7894,OUT018,2009,1.0,2.0,2.0,1617.894
FDE57,12.857645184136183,0.0,0.036109413,6.0,140.6154,OUT027,1985,1.0,2.0,3.0,4538.0928
FDD33,12.85,0.0,0.108633372,6.0,233.8642,OUT018,2009,1.0,2.0,2.0,2323.642
FDQ10,12.85,0.0,0.03324652,13.0,172.4422,OUT045,2002,1.0,1.0,1.0,4483.4972
FDN15,17.5,0.0,0.016720132,10.0,139.918,OUT013,1987,0.0,2.0,1.0,419.454
FDS50,17.0,0.0,0.055433377,4.0,221.1114,OUT046,1997,2.0,0.0,1.0,4434.228
FDX21,7.05,0.0,0.084966021,13.0,111.1912,OUT046,1997,2.0,0.0,1.0,1965.4416
FDL58,5.78,1.0,0.074135053,13.0,264.0568,OUT035,2004,2.0,1.0,1.0,2109.2544
FDK09,15.2,0.0,0.091745951,13.0,229.0352,OUT035,2004,2.0,1.0,1.0,2290.352
FDS08,12.857645184136183,0.0,0.056685383,6.0,178.437,OUT027,1985,1.0,2.0,3.0,3175.866
FDE20,11.35,1.0,0.00552947,6.0,169.279,OUT035,2004,2.0,1.0,1.0,2376.906
FDF04,17.5,0.0,0.013664703,5.0,257.7304,OUT045,2002,1.0,1.0,1.0,5683.2688
FDA50,16.25,0.0,0.087310672,4.0,95.541,OUT049,1999,1.0,0.0,1.0,1544.656
FDX08,12.85,0.0,0.022639195,6.0,179.7318,OUT049,1999,1.0,0.0,1.0,2165.1816
FDD05,12.857645184136183,0.0,0.016531033,5.0,122.4098,OUT027,1985,1.0,2.0,3.0,3012.745
FDG41,8.84,1.0,0.076873991,5.0,109.9228,OUT018,2009,1.0,2.0,2.0,1547.3192
FDU39,12.857645184136183,0.0,0.035863436,10.0,58.3562,OUT027,1985,1.0,2.0,3.0,1125.8678
NCQ43,17.75,0.0,0.111301625,11.0,107.5912,OUT046,1997,2.0,0.0,1.0,1528.6768
NCY42,6.38,0.0,0.015193323,9.0,143.347,OUT045,2002,1.0,1.0,1.0,858.882
FDF26,12.857645184136183,1.0,0.046408928,3.0,153.2998,OUT027,1985,1.0,2.0,3.0,3998.7948
FDC20,10.65,0.0,0.0,6.0,57.1272,OUT035,2004,2.0,1.0,1.0,279.636
FDX14,13.1,0.0,0.07494003,4.0,75.0354,OUT046,1997,2.0,0.0,1.0,902.8248
DRC49,12.857645184136183,0.0,0.065119701,14.0,145.7128,OUT027,1985,1.0,2.0,3.0,4026.7584
FDM40,10.195,0.0,0.0,5.0,143.1154,OUT017,2007,1.0,1.0,1.0,2410.8618
FDE10,6.67,1.0,0.090456903,13.0,131.2626,OUT017,2007,1.0,1.0,1.0,2098.6016
NCU17,5.32,0.0,0.093071679,8.0,103.8674,OUT045,2002,1.0,1.0,1.0,509.337
FDB36,12.857645184136183,1.0,0.048292189,0.0,133.1626,OUT027,1985,1.0,2.0,3.0,2492.0894
DRF13,12.1,0.0,0.029902679,14.0,144.3444,OUT018,2009,1.0,2.0,2.0,1161.1552
FDL13,13.85,1.0,0.056547986,2.0,232.73,OUT018,2009,1.0,2.0,2.0,6291.81
NCH55,16.35,0.0,0.034726222,9.0,125.602,OUT049,1999,1.0,0.0,1.0,3036.048
NCF18,18.35,0.0,0.088908547,9.0,192.8504,OUT013,1987,0.0,2.0,1.0,2876.256
FDC09,15.5,1.0,0.044024163,6.0,102.0332,OUT010,1998,1.0,2.0,0.0,102.5332
FDV09,12.1,0.0,0.020568574,13.0,150.4734,OUT046,1997,2.0,0.0,1.0,2078.6276
FDV09,12.1,0.0,0.020564685,13.0,148.2734,OUT035,2004,2.0,1.0,1.0,3266.4148
FDU16,19.25,1.0,0.058226609,5.0,85.2908,OUT013,1987,0.0,2.0,1.0,671.1264
FDD26,8.71,1.0,0.072155462,3.0,183.3924,OUT046,1997,2.0,0.0,1.0,3146.5708
NCA29,10.5,0.0,0.027253711,9.0,170.9106,OUT013,1987,0.0,2.0,1.0,3251.1014
FDZ26,11.6,1.0,0.144604071,4.0,240.8222,OUT018,2009,1.0,2.0,2.0,3585.333
FDT56,16.0,1.0,0.193477995,6.0,55.9246,OUT010,1998,1.0,2.0,0.0,405.4722
FDF22,6.865,0.0,0.056945936,13.0,214.6218,OUT045,2002,1.0,1.0,1.0,1923.4962
FDH21,10.395,0.0,0.031288338,12.0,159.5604,OUT045,2002,1.0,1.0,1.0,2852.2872
FDD44,8.05,1.0,0.078400465,6.0,259.0646,OUT046,1997,2.0,0.0,1.0,4380.2982
FDS56,5.785,1.0,0.038976089,6.0,264.2252,OUT017,2007,1.0,1.0,1.0,3934.878
FDF21,10.3,1.0,0.058918844,6.0,191.653,OUT049,1999,1.0,0.0,1.0,5313.084
FDM44,12.5,0.0,0.031176157,6.0,103.099,OUT018,2009,1.0,2.0,2.0,722.393
DRK01,7.63,0.0,0.061159246,14.0,92.5436,OUT049,1999,1.0,0.0,1.0,1607.2412
FDO22,13.5,1.0,0.0,13.0,78.396,OUT035,2004,2.0,1.0,1.0,1438.128
FDP57,17.5,0.0,0.052550476,13.0,101.299,OUT045,2002,1.0,1.0,1.0,722.393
DRF49,12.857645184136183,0.0,0.124448295,14.0,112.0518,OUT019,1985,2.0,0.0,0.0,113.8518
DRK11,8.21,0.0,0.010808272,7.0,150.5392,OUT018,2009,1.0,2.0,2.0,1043.9744
FDT51,11.65,1.0,0.010963269,10.0,110.9544,OUT018,2009,1.0,2.0,2.0,335.5632
FDE58,18.5,0.0,0.0,13.0,119.8124,OUT017,2007,1.0,1.0,1.0,4029.4216
FDT23,7.72,1.0,0.075035902,1.0,78.7986,OUT018,2009,1.0,2.0,2.0,856.8846
NCT42,5.88,0.0,0.024882614,9.0,149.4392,OUT035,2004,2.0,1.0,1.0,1640.5312
FDJ41,6.85,0.0,0.022878953,5.0,262.3594,OUT035,2004,2.0,1.0,1.0,3924.891
NCF42,12.857645184136183,0.0,0.166572501,9.0,176.1712,OUT027,1985,1.0,2.0,3.0,3691.1952
FDA19,7.52,0.0,0.055081623,6.0,128.8994,OUT013,1987,0.0,2.0,1.0,2055.9904
FDW09,13.65,1.0,0.025920816,13.0,81.2302,OUT046,1997,2.0,0.0,1.0,2059.9852
NCO14,12.857645184136183,0.0,0.029500321,9.0,46.2086,OUT027,1985,1.0,2.0,3.0,802.9548
FDO39,6.985,1.0,0.137645467,10.0,185.2608,OUT045,2002,1.0,1.0,1.0,2940.1728
FDR45,12.857645184136183,0.0,0.0,13.0,240.6222,OUT027,1985,1.0,2.0,3.0,4302.3996
FDA15,9.3,0.0,0.026818196,4.0,248.9092,OUT010,1998,1.0,2.0,0.0,498.0184
FDY13,12.1,0.0,0.030102335,3.0,74.767,OUT013,1987,0.0,2.0,1.0,2220.443
FDY31,5.98,0.0,0.043740308,6.0,145.3418,OUT018,2009,1.0,2.0,2.0,2354.2688
NCS29,9.0,0.0,0.069653585,8.0,266.2884,OUT049,1999,1.0,0.0,1.0,2914.8724
FDJ52,7.145,0.0,0.01785932,5.0,160.6578,OUT018,2009,1.0,2.0,2.0,2246.4092
NCX41,19.0,0.0,0.017755213,8.0,211.7244,OUT045,2002,1.0,1.0,1.0,2752.4172
FDQ36,7.855,1.0,0.161875063,0.0,35.6848,OUT045,2002,1.0,1.0,1.0,335.5632
FDV35,19.5,0.0,0.128181759,1.0,156.1314,OUT035,2004,2.0,1.0,1.0,2792.3652
FDE02,8.71,0.0,0.121250374,3.0,92.7778,OUT046,1997,2.0,0.0,1.0,1032.6558
FDA34,11.5,0.0,0.014921093,15.0,173.908,OUT018,2009,1.0,2.0,2.0,1211.756
NCL42,18.85,0.0,0.040434372,9.0,244.3144,OUT049,1999,1.0,0.0,1.0,5635.3312
FDE14,13.65,1.0,0.031508924,3.0,98.77,OUT045,2002,1.0,1.0,1.0,1697.79
DRD25,6.135,0.0,0.079094835,14.0,114.386,OUT049,1999,1.0,0.0,1.0,1018.674
DRF01,5.655,0.0,0.175793413,14.0,146.9102,OUT018,2009,1.0,2.0,2.0,1749.7224
FDF39,14.85,1.0,0.019495051,4.0,261.291,OUT013,1987,0.0,2.0,1.0,10256.649
FDP01,20.75,1.0,0.063313974,2.0,153.7682,OUT035,2004,2.0,1.0,1.0,1829.6184
FDB10,10.0,0.0,0.0674819,13.0,234.859,OUT018,2009,1.0,2.0,2.0,1181.795
FDY14,10.3,0.0,0.070026951,4.0,263.6226,OUT035,2004,2.0,1.0,1.0,6608.065
FDR57,5.675,1.0,0.023496967,13.0,156.1288,OUT046,1997,2.0,0.0,1.0,2828.3184
NCH29,5.51,0.0,0.0,8.0,98.9726,OUT018,2009,1.0,2.0,2.0,1565.9616
FDJ45,17.75,0.0,0.073559521,12.0,33.9216,OUT045,2002,1.0,1.0,1.0,830.9184
FDZ48,17.75,0.0,0.07626905,0.0,113.1544,OUT018,2009,1.0,2.0,2.0,1006.6896
FDV44,8.365,1.0,0.039925235,6.0,189.2188,OUT045,2002,1.0,1.0,1.0,4570.0512
FDR01,12.857645184136183,1.0,0.093883945,3.0,200.4742,OUT019,1985,2.0,0.0,0.0,398.1484
FDZ57,10.0,1.0,0.03773288,13.0,128.2994,OUT013,1987,0.0,2.0,1.0,1413.4934
FDI08,18.2,1.0,0.066400129,6.0,250.1092,OUT049,1999,1.0,0.0,1.0,5727.2116
DRA24,19.35,1.0,0.039920687,14.0,163.3868,OUT035,2004,2.0,1.0,1.0,3439.5228
FDS39,12.857645184136183,0.0,0.022351808,10.0,143.7812,OUT027,1985,1.0,2.0,3.0,4986.842
NCL31,7.39,0.0,0.120180894,11.0,141.447,OUT013,1987,0.0,2.0,1.0,2290.352
FDD34,7.945,0.0,0.015900971,13.0,163.821,OUT049,1999,1.0,0.0,1.0,1794.331
FDC34,16.0,1.0,0.172759093,13.0,157.0972,OUT046,1997,2.0,0.0,1.0,4673.916
NCK05,20.1,0.0,0.077454252,8.0,59.2536,OUT046,1997,2.0,0.0,1.0,735.0432
FDB32,20.6,0.0,0.039255412,6.0,94.4778,OUT010,1998,1.0,2.0,0.0,93.8778
FDC03,8.575,1.0,0.072252888,4.0,196.5794,OUT017,2007,1.0,1.0,1.0,5267.1438
FDO19,17.7,1.0,0.016664252,6.0,47.9034,OUT018,2009,1.0,2.0,2.0,729.051
FDZ28,20.0,1.0,0.086187886,5.0,125.4678,OUT010,1998,1.0,2.0,0.0,127.1678
FDK28,5.695,0.0,0.109784056,5.0,256.0646,OUT010,1998,1.0,2.0,0.0,1288.323
NCU30,5.11,0.0,0.0,9.0,164.721,OUT018,2009,1.0,2.0,2.0,3588.662
FDV57,15.25,1.0,0.0,13.0,178.166,OUT045,2002,1.0,1.0,1.0,4853.682
FDB02,12.857645184136183,1.0,0.029023048,3.0,177.837,OUT027,1985,1.0,2.0,3.0,6704.606
FDD52,18.25,1.0,0.183142346,4.0,110.357,OUT013,1987,0.0,2.0,1.0,2087.283
FDN34,15.6,1.0,0.0,13.0,170.6132,OUT013,1987,0.0,2.0,1.0,6595.4148
FDB50,13.0,0.0,0.153857402,3.0,76.3986,OUT049,1999,1.0,0.0,1.0,778.986
FDS55,7.02,0.0,0.081290366,6.0,147.3734,OUT049,1999,1.0,0.0,1.0,2524.0478
FDR21,19.7,0.0,0.066935459,13.0,177.537,OUT046,1997,2.0,0.0,1.0,3175.866
NCD07,9.1,0.0,0.055514919,9.0,112.5518,OUT049,1999,1.0,0.0,1.0,341.5554
FDO11,8.0,1.0,0.050657232,1.0,249.9092,OUT010,1998,1.0,2.0,0.0,249.0092
NCC54,17.75,0.0,0.098108957,8.0,240.9196,OUT018,2009,1.0,2.0,2.0,4579.3724
FDV35,19.5,0.0,0.128405328,1.0,156.4314,OUT049,1999,1.0,0.0,1.0,2326.971
NCU29,7.685,0.0,0.025477448,8.0,145.276,OUT046,1997,2.0,0.0,1.0,3515.424
NCZ53,9.6,0.0,0.040969757,8.0,188.7214,OUT010,1998,1.0,2.0,0.0,376.8428
DRE03,19.6,0.0,0.040550868,4.0,45.5718,OUT010,1998,1.0,2.0,0.0,47.2718
FDZ09,17.6,0.0,0.175545889,13.0,163.6868,OUT010,1998,1.0,2.0,0.0,163.7868
FDE40,15.6,1.0,0.099344826,4.0,63.6194,OUT045,2002,1.0,1.0,1.0,743.0328
NCS18,12.65,0.0,0.042276746,9.0,108.4938,OUT049,1999,1.0,0.0,1.0,1500.7132
FDX24,12.857645184136183,0.0,0.013861607,0.0,94.4462,OUT027,1985,1.0,2.0,3.0,2036.0164
FDS34,12.857645184136183,1.0,0.076387367,13.0,112.1518,OUT027,1985,1.0,2.0,3.0,3870.9612
NCS53,14.5,0.0,0.08996026,8.0,159.5604,OUT045,2002,1.0,1.0,1.0,1426.1436
FDH38,6.425,0.0,0.010480751,3.0,116.5808,OUT018,2009,1.0,2.0,2.0,2460.7968
DRM35,9.695,0.0,0.070587419,7.0,176.9344,OUT045,2002,1.0,1.0,1.0,5888.3352
DRI25,19.6,0.0,0.03387323,14.0,56.1614,OUT013,1987,0.0,2.0,1.0,828.921
NCP06,20.7,0.0,0.039238384,9.0,152.8366,OUT035,2004,2.0,1.0,1.0,2569.3222
FDT02,12.6,0.0,0.024331586,4.0,34.9874,OUT017,2007,1.0,1.0,1.0,529.311
NCP14,8.275,0.0,0.110197977,9.0,104.2306,OUT013,1987,0.0,2.0,1.0,3658.571
NCD43,12.857645184136183,0.0,0.028048877,9.0,106.1964,OUT019,1985,2.0,0.0,0.0,210.3928
FDP20,19.85,0.0,0.045631231,6.0,128.102,OUT013,1987,0.0,2.0,1.0,1265.02
FDK04,7.36,0.0,0.087559621,5.0,55.2588,OUT010,1998,1.0,2.0,0.0,229.0352
FDQ15,20.35,1.0,0.252865979,10.0,82.7276,OUT010,1998,1.0,2.0,0.0,162.4552
FDE11,17.7,1.0,0.135306012,15.0,183.7924,OUT049,1999,1.0,0.0,1.0,2221.1088
FDN01,12.857645184136183,0.0,0.126760908,2.0,176.937,OUT019,1985,2.0,0.0,0.0,352.874
FDC29,8.39,1.0,0.024201084,5.0,112.6176,OUT035,2004,2.0,1.0,1.0,2175.8344
FDC48,9.195,0.0,0.015856295,0.0,81.6592,OUT035,2004,2.0,1.0,1.0,1403.5064
DRF27,8.93,0.0,0.028411899,4.0,152.334,OUT035,2004,2.0,1.0,1.0,2143.876
NCB55,15.7,0.0,0.160529322,9.0,59.2562,OUT013,1987,0.0,2.0,1.0,296.281
NCX30,16.7,0.0,0.026771204,9.0,246.3776,OUT017,2007,1.0,1.0,1.0,1981.4208
DRN36,12.857645184136183,0.0,0.049934854,14.0,95.0752,OUT027,1985,1.0,2.0,3.0,2588.6304
FDP08,20.5,1.0,0.113045883,6.0,194.1478,OUT017,2007,1.0,1.0,1.0,2906.217
NCD31,12.857645184136183,0.0,0.015359722,9.0,163.7526,OUT027,1985,1.0,2.0,3.0,1973.4312
FDK45,11.65,0.0,0.034049703,12.0,112.286,OUT017,2007,1.0,1.0,1.0,452.744
DRE49,20.75,0.0,0.02128304,14.0,153.5024,OUT049,1999,1.0,0.0,1.0,2428.8384
FDU52,12.857645184136183,0.0,0.063462048,5.0,157.563,OUT027,1985,1.0,2.0,3.0,1721.093
FDD53,16.2,0.0,0.074019393,5.0,41.7454,OUT010,1998,1.0,2.0,0.0,83.8908
FDF11,10.195,1.0,0.017666978,15.0,239.4538,OUT045,2002,1.0,1.0,1.0,4566.7222
NCR30,12.857645184136183,0.0,0.124299531,9.0,73.4696,OUT019,1985,2.0,0.0,0.0,298.2784
FDD03,13.3,0.0,0.079739853,4.0,233.03,OUT013,1987,0.0,2.0,1.0,5359.69
FDF09,6.215,0.0,0.012167793,6.0,37.4848,OUT049,1999,1.0,0.0,1.0,111.8544
FDS33,6.67,1.0,0.0,13.0,90.5514,OUT018,2009,1.0,2.0,2.0,974.0654
FDK03,12.6,1.0,0.074338562,4.0,255.5356,OUT017,2007,1.0,1.0,1.0,9664.7528
FDD29,12.15,0.0,0.018407033,5.0,254.7698,OUT035,2004,2.0,1.0,1.0,5834.4054
FDD02,16.6,0.0,0.050369191,3.0,117.2124,OUT049,1999,1.0,0.0,1.0,1422.1488
FDF29,12.857645184136183,1.0,0.019837655,5.0,128.131,OUT027,1985,1.0,2.0,3.0,1687.803
FDP59,20.85,1.0,0.056465714,1.0,103.6648,OUT046,1997,2.0,0.0,1.0,2285.0256
NCN17,11.0,0.0,0.054928641,8.0,101.7358,OUT035,2004,2.0,1.0,1.0,1508.037
NCM55,15.6,0.0,0.066829875,11.0,185.5924,OUT049,1999,1.0,0.0,1.0,3146.5708
FDD39,12.857645184136183,0.0,0.122832172,4.0,217.685,OUT019,1985,2.0,0.0,0.0,432.77
FDS02,10.195,1.0,0.146692433,4.0,194.5794,OUT017,2007,1.0,1.0,1.0,4096.6674
FDN16,12.6,1.0,0.062827447,5.0,105.099,OUT045,2002,1.0,1.0,1.0,1444.786
FDM21,20.2,0.0,0.064464147,13.0,255.7646,OUT049,1999,1.0,0.0,1.0,5410.9566
FDJ04,18.0,0.0,0.124959013,5.0,116.5124,OUT018,2009,1.0,2.0,2.0,355.5372
FDT50,6.75,1.0,0.0,4.0,96.7752,OUT049,1999,1.0,0.0,1.0,1342.2528
FDM27,12.35,1.0,0.15911489,10.0,158.1946,OUT018,2009,1.0,2.0,2.0,1104.5622
FDT19,7.59,1.0,0.145335007,6.0,173.108,OUT045,2002,1.0,1.0,1.0,2077.296
FDQ39,14.8,0.0,0.081168135,10.0,190.5846,OUT049,1999,1.0,0.0,1.0,3630.6074
NCU30,5.11,0.0,0.034874689,9.0,161.721,OUT046,1997,2.0,0.0,1.0,2446.815
FDY27,6.38,0.0,0.031898175,4.0,177.4344,OUT046,1997,2.0,0.0,1.0,1784.344
FDW14,8.3,1.0,0.038211537,4.0,87.7198,OUT046,1997,2.0,0.0,1.0,1569.9564
FDJ21,16.7,1.0,0.03874616,13.0,143.8102,OUT017,2007,1.0,1.0,1.0,4811.7366
FDX47,12.857645184136183,1.0,0.03443677,1.0,156.5288,OUT027,1985,1.0,2.0,3.0,4870.9928
FDK56,9.695,0.0,0.130261652,6.0,185.2898,OUT045,2002,1.0,1.0,1.0,3367.6164
NCN05,8.235,0.0,0.014456938,8.0,184.795,OUT035,2004,2.0,1.0,1.0,1464.76
FDC26,10.195,0.0,0.126383094,3.0,112.1886,OUT046,1997,2.0,0.0,1.0,667.1316
FDT14,10.695,1.0,0.127620811,4.0,119.244,OUT013,1987,0.0,2.0,1.0,3475.476
FDS36,8.38,1.0,0.046878474,0.0,109.857,OUT035,2004,2.0,1.0,1.0,2306.997
FDR48,11.65,0.0,0.220111117,0.0,153.0024,OUT010,1998,1.0,2.0,0.0,455.4072
FDM04,9.195,1.0,0.0471117,5.0,52.0666,OUT035,2004,2.0,1.0,1.0,615.1992
FDZ37,8.1,1.0,0.019768503,3.0,88.6198,OUT046,1997,2.0,0.0,1.0,1569.9564
FDE46,18.6,0.0,0.015858893,13.0,152.9366,OUT017,2007,1.0,1.0,1.0,453.4098
NCQ53,17.6,0.0,0.018905326,8.0,234.659,OUT046,1997,2.0,0.0,1.0,8508.924
NCN42,20.25,0.0,0.014280554,9.0,148.0418,OUT018,2009,1.0,2.0,2.0,1177.1344
DRH11,5.98,0.0,0.075675438,7.0,53.3614,OUT049,1999,1.0,0.0,1.0,331.5684
NCI42,18.75,0.0,0.010381661,9.0,207.8954,OUT049,1999,1.0,0.0,1.0,2292.3494
FDT07,5.82,1.0,0.077475884,6.0,255.333,OUT045,2002,1.0,1.0,1.0,4870.327
